Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W11v4,822-PH-E-S-1060,"Rebar fixing and End Formwork to Slab",TT_Task,,"E(S) OHVD Slab (Group 1 - CH126+811 to CH126+818 - 500 th)",27-Nov-2014,29-Nov-2014,2,04-Aug-2014,09-Aug-2014,5,-115,3,150.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W11v4,822-PH-E-S-1070,"Concreting to Slab",TT_Task,,"E(S) OHVD Slab (Group 1 - CH126+811 to CH126+818 - 500 th)",01-Dec-2014,01-Dec-2014,0,11-Aug-2014,11-Aug-2014,,-112,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W11v4,822-PH-E-S-1080,"Remove Megashor Portal Beam and Soffit Formwork",TT_Task,,"E(S) OHVD Slab (Group 1 - CH126+811 to CH126+818 - 500 th)",09-Jan-2015,26-Jan-2015,17,24-Nov-2014,28-Nov-2014,4,-46,-13,-76.47,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,3
822_AB_W11v4,822-PH-E-S-1090,"Erect Megashor, Portal Beam and Soffit Formwork",TT_Task,,"E(S) OHVD Slab (Group 2 - CH126+818 to CH126+829 - 1000 th)",25-Nov-2014,18-Dec-2014,23,12-Jul-2014,09-Aug-2014,28,-136,5,21.74,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
822_AB_W11v4,822-PH-E-S-1100,"Rebar fixing and End Formwork to Slab",TT_Task,,"E(S) OHVD Slab (Group 2 - CH126+818 to CH126+829 - 1000 th)",19-Dec-2014,27-Dec-2014,8,04-Aug-2014,09-Aug-2014,5,-137,-3,-37.50,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
822_AB_W11v4,822-PH-E-S-1110,"Concreting to Slab",TT_Task,,"E(S) OHVD Slab (Group 2 - CH126+818 to CH126+829 - 1000 th)",29-Dec-2014,29-Dec-2014,0,11-Aug-2014,11-Aug-2014,,-140,,,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,2
822_AB_W11v4,822-PH-E-S-1120,"Remove Megashor Portal Beam and Soffit Formwork",TT_Task,,"E(S) OHVD Slab (Group 2 - CH126+818 to CH126+829 - 1000 th)",24-Dec-2014,23-Jan-2015,30,24-Nov-2014,20-Dec-2014,26,-30,-4,-13.33,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
822_AB_W11v4,822-PH-E-S-1000,"E(S) - Lining Wall (Group 2 - 7.2m)",TT_Task,,"Lining - Walls",01-Sep-2014,20-Oct-2014,49,28-Apr-2014,11-Jun-2014,44,-126,-5,-10.20,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,3
822_AB_W11v4,822-PH-E-S-1010,"E(S) - Dividing Wall (Group 1 - 14.2m 300thk 7.418m H)",TT_Task,,"Lower Centre Wall",21-Oct-2014,31-Oct-2014,10,16-Jun-2014,08-Jul-2014,22,-127,12,120.00,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,3
822_AB_W11v4,822-PH-E-S-1020,"E(S) - Dividing Wall (Group 2 - 4.4m 300 thk 7.918mH)",TT_Task,,"Lower Centre Wall",30-Oct-2014,10-Nov-2014,11,23-Jun-2014,08-Jul-2014,15,-129,4,36.36,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
822_AB_W11v4,822-PH-E-S-1030,"E(S) - Dividing Wall (Group 3 - 9.1m 300 thk 8.8mH)",TT_Task,,"Lower Centre Wall",01-Nov-2014,12-Nov-2014,11,30-Jun-2014,08-Jul-2014,8,-124,-3,-27.27,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,2,1
822_AB_W11v4,822-PH-E-S-1040,"E(S) - Partial Derailment Kerb and Walkway",TT_Task,,"Lower Centre Wall",13-Nov-2014,15-Nov-2014,2,09-Jul-2014,12-Jul-2014,3,-127,1,50.00,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,3,3
822_AB_W11v4,822-PH-E-S-1200,"E(S) - Remaining Derailment Kerb and Walkway (after megashor and portal beam removal)",TT_Task,,"Lower Centre Wall",02-Jan-2015,05-Jan-2015,3,29-Dec-2014,17-Jan-2015,19,-4,16,533.33,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,2,2
822_AB_W11v4,822-PH-VA-CW-1010,"Centre wall K04 to K07 (4 bays & 4.2m D-wall btw Type L North and L South)",TT_Task,,"Centre Wall",25-Mar-2015,04-Apr-2015,10,20-Dec-2014,23-Jan-2015,34,-95,24,240.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,3,5
822_AB_W11v4,822-PH-VA-CW-1020,"Centre Wall K62 to K08 (55 bays)",TT_Task,,"Centre Wall",03-Jan-2015,07-Mar-2015,63,29-Dec-2014,05-Mar-2015,66,-5,3,4.76,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-DI-1000,"Invert and drainage K01 to K07 (7 bays)",TT_Task,,"Drainage and Invert",09-Jan-2015,16-Jan-2015,7,01-Dec-2014,05-Dec-2014,4,-39,-3,-42.86,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-DI-1010,"Invert and drainage K62 to K08 (55 bays)",TT_Task,,"Drainage and Invert",19-Mar-2015,21-Apr-2015,33,18-Aug-2014,08-Dec-2014,112,-213,79,239.39,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,0,1
822_AB_W11v4,822-PH-VA-B-1020,"K21 to K06",TT_Task,,"Backfill of Enlarged Profile",01-Sep-2014,20-Sep-2014,19,10-Apr-2014,28-Apr-2014,18,-144,-1,-5.26,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-B-1030,"K05 to K01",TT_Task,,"Backfill of Enlarged Profile",22-Sep-2014,13-Oct-2014,21,28-Apr-2014,04-Jun-2014,37,-147,16,76.19,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1000,"K Lining K21 to K06 (16 bays)",TT_Task,,"K06 to K62 Lining",01-Sep-2014,13-Sep-2014,12,22-Apr-2014,09-May-2014,17,-132,5,41.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-KL-1060,"Shift Gantry for rebar fixing K01, K02 and collar",TT_Task,,"K01 & K02",10-Sep-2014,12-Sep-2014,2,08-Jun-2014,28-Jun-2014,20,-94,18,900.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1070,"Rebar fixing to K01, K02 and collar",TT_Task,,"K01 & K02",03-Oct-2014,25-Oct-2014,22,06-Sep-2014,27-Sep-2014,21,-27,-1,-4.55,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1080,"Collar formwork erection for K01, K02",TT_Task,,"K01 & K02",13-Nov-2014,26-Nov-2014,13,08-Oct-2014,14-Oct-2014,6,-36,-7,-53.85,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1090,"K02 Lining with collar",TT_Task,,"K01 & K02",16-Dec-2014,23-Dec-2014,7,17-Oct-2014,18-Oct-2014,1,-60,-6,-85.71,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1100,"K01 Lining with collar",TT_Task,,"K01 & K02",24-Dec-2014,31-Dec-2014,7,14-Oct-2014,17-Oct-2014,3,-71,-4,-57.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1130,"Collar Formwork erection",TT_Task,,"K03 to K06",17-Oct-2014,30-Oct-2014,13,23-Sep-2014,04-Oct-2014,11,-24,-2,-15.38,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1140,"K05 & K06 Lining",TT_Task,,"K03 to K06",04-Nov-2014,10-Nov-2014,6,10-Oct-2014,13-Oct-2014,3,-25,-3,-50.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1150,"K04 Lining with collar",TT_Task,,"K03 to K06",11-Nov-2014,14-Nov-2014,3,04-Oct-2014,08-Oct-2014,4,-38,1,33.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1160,"K03 Lining with collar",TT_Task,,"K03 to K06",15-Nov-2014,19-Nov-2014,4,08-Oct-2014,10-Oct-2014,2,-38,-2,-50.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1170,"Type K Gantry Dismantle",TT_Task,,"K03 to K06",03-Oct-2014,25-Oct-2014,22,27-Sep-2014,03-Oct-2014,6,-6,-16,-72.73,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1124,"Modify gantry for rebar fixing",TT_Task,,"K03 to K06",01-Sep-2014,05-Sep-2014,4,19-Jul-2014,18-Aug-2014,30,-44,26,650.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1126,"Rebar fixing for K03 to K05",TT_Task,,"K03 to K06",06-Sep-2014,27-Sep-2014,21,19-Aug-2014,13-Sep-2014,25,-18,4,19.05,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1010,"Planning and preparations",TT_Task,,"End Wall",01-Sep-2014,20-Oct-2014,49,28-Apr-2014,02-Jun-2014,35,-126,-14,-28.57,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,3
822_AB_W11v4,822-PH-VA-KL-1020,"Waterproofing for End Wall",TT_Task,,"End Wall",21-Oct-2014,23-Oct-2014,2,23-Jun-2014,29-Jun-2014,6,-120,4,200.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1030,"Invert and kicker and scaffolding",TT_Task,,"End Wall",24-Oct-2014,03-Nov-2014,10,27-Jun-2014,10-Jul-2014,13,-119,3,30.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1040,"Concrete to End Wall",TT_Task,,"End Wall",20-Nov-2014,25-Nov-2014,5,29-Aug-2014,06-Sep-2014,8,-83,3,60.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1050,"Remove scaffold and formwork",TT_Task,,"End Wall",07-Oct-2014,10-Oct-2014,3,08-Sep-2014,13-Sep-2014,5,-29,2,66.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-KL-1035,"Rebar fixing & formwork to end wall",TT_Task,,"End Wall",04-Nov-2014,19-Nov-2014,15,18-Jul-2014,30-Aug-2014,43,-109,28,186.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-W-1000,"WP K21 to K05 (16 bays)",TT_Task,,"Waterproofing",01-Sep-2014,24-Sep-2014,23,14-Apr-2014,15-May-2014,31,-140,8,34.78,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-W-1010,"WP K05 to K01 (5 bays)",TT_Task,,"Waterproofing",30-Sep-2014,14-Oct-2014,14,15-May-2014,31-May-2014,16,-138,2,14.29,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-DI-1020,"Invert K63 to K68 (6 bays)",TT_Task,,"Drainage and Invert",15-Dec-2014,27-Dec-2014,12,06-Dec-2014,12-Dec-2014,6,-9,-6,-50.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-DI-1030,"Invert K69 to K71 (3 bays)",TT_Task,,"Drainage and Invert",15-Dec-2014,27-Dec-2014,12,10-Dec-2014,12-Dec-2014,2,-5,-10,-83.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-DI-1040,"Invert K72 to K79 (8 bays)",TT_Task,,"Drainage and Invert",29-Dec-2014,06-Jan-2015,8,12-Dec-2014,14-Jan-2015,33,-17,25,312.50,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-DI-1050,"Invert K80 to K86 (TCA1 + Sump)",TT_Task,,"Drainage and Invert",19-Jan-2015,28-Jan-2015,9,14-Jan-2015,20-Jan-2015,6,-5,-3,-33.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-DI-1060,"Invert K87 to K94 (8 bays)",TT_Task,,"Drainage and Invert",06-Oct-2014,15-Oct-2014,9,29-Sep-2014,23-Oct-2014,24,-7,15,166.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-CW-1030,"Type K Centre Wall formwork fabrication",TT_Task,,"Centre Wall",15-Dec-2014,16-Dec-2014,1,21-Nov-2014,22-Nov-2014,1,-24,0,0.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-CW-1040,"Centre Wall K63 to K68 (6 bays)",TT_Task,,"Centre Wall",05-Mar-2015,07-Mar-2015,2,06-Feb-2015,13-Feb-2015,7,-27,5,250.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-CW-1050,"Centre Wall K69 to K71 (3 bays)",TT_Task,,"Centre Wall",09-Mar-2015,11-Mar-2015,2,13-Feb-2015,16-Feb-2015,3,-24,1,50.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-CW-1060,"Centre Wall K72 to K79 (8 bays)",TT_Task,,"Centre Wall",09-Mar-2015,14-Mar-2015,5,24-Feb-2015,14-Mar-2015,18,-13,13,260.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,3
822_AB_W11v4,822-PH-VA-CW-1070,"Centre Wall K80 to K86 & K94 (TCA1 + Sump -8 bays)",TT_Task,,"Centre Wall",20-Mar-2015,28-Mar-2015,8,15-Jan-2015,16-Mar-2015,60,-64,52,650.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,5,4
822_AB_W11v4,822-PH-VA-CW-1080,"Centre Wall K87 to K93 (7 bays)",TT_Task,,"Centre Wall",15-Dec-2014,30-Dec-2014,15,24-Nov-2014,07-Mar-2015,103,-21,88,586.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-CW-1090,"Dismantle centre wall shutter",TT_Task,,"Centre Wall",01-Apr-2015,02-Apr-2015,1,17-Mar-2015,18-Mar-2015,1,-15,0,0.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-TCA1-1000,"Construct back wall at K83",TT_Task,,"TCA1 - Along Type K Side (K83)",15-Dec-2014,27-Dec-2014,12,15-Dec-2014,20-Dec-2014,5,0,-7,-58.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-TCA1-1010,"Construct back wall at K80, K81 & K82 wtih temporary opening",TT_Task,,"TCA1 - Along Type K Side (K83)",01-Nov-2014,03-Dec-2014,32,15-Sep-2014,27-Oct-2014,42,-47,10,31.25,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-TCA1-1020,"Seal up temporary opening - (K81 & K82)",TT_Task,,"TCA1 - Along Type K Side (K83)",18-Mar-2015,28-Mar-2015,10,09-Mar-2015,20-Mar-2015,11,-9,1,10.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,5,3
822_AB_W11v4,822-PH-VA-KL-1190,"Lining K63 to K68 (8 bays)",TT_Task,,"Type K Lining (K63 to K94)",01-Sep-2014,22-Sep-2014,21,15-May-2014,28-May-2014,13,-109,-8,-38.10,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,3
822_AB_W11v4,822-PH-VA-KL-1200,"Lining K69 to K71 (3 bays)",TT_Task,,"Type K Lining (K63 to K94)",10-Nov-2014,22-Nov-2014,12,30-May-2014,21-Jul-2014,52,-164,40,333.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1210,"Lining K72 to K79 (8 bays)",TT_Task,,"Type K Lining (K63 to K94)",24-Nov-2014,16-Dec-2014,22,22-Jul-2014,09-Aug-2014,18,-125,-4,-18.18,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-KL-1220,"Lining K83  (TCA1)",TT_Task,,"Type K Lining (K63 to K94)",02-Jan-2015,07-Jan-2015,5,22-Dec-2014,29-Dec-2014,7,-11,2,40.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,3
822_AB_W11v4,822-PH-VA-KL-1230,"Lining K80, K81, K82 (TCA1- 2 bays with temporary opening)",TT_Task,,"Type K Lining (K63 to K94)",04-Nov-2014,17-Nov-2014,13,28-Oct-2014,16-Dec-2014,49,-7,36,276.92,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-KL-1240,"Lining K84 to K93 (10 bays)",TT_Task,,"Type K Lining (K63 to K94)",17-Dec-2014,07-Jan-2015,21,11-Aug-2014,10-Nov-2014,91,-128,70,333.33,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,4
822_AB_W11v4,822-PH-VA-KL-1250,"Lining K94",TT_Task,,"Type K Lining (K63 to K94)",09-Oct-2014,18-Oct-2014,9,08-Sep-2014,13-Sep-2014,5,-31,-4,-44.44,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
822_AB_W11v4,822-PH-VA-KL-1260,"Type K Lining Shutter Dismantle (K84 to K86 Area)",TT_Task,,"Type K Lining (K63 to K94)",02-Jan-2015,15-Jan-2015,13,30-Dec-2014,10-Jan-2015,11,-3,-2,-15.38,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-B-1040,"K63 to K68 (6 bays)",TT_Task,,"Backfill of Enlarged Profile",01-Sep-2014,16-Sep-2014,15,05-May-2014,10-May-2014,5,-119,-10,-66.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-B-1050,"K72 to K81 (10 bays)",TT_Task,,"Backfill of Enlarged Profile",17-Sep-2014,16-Oct-2014,29,12-May-2014,09-Jun-2014,28,-128,-1,-3.45,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-B-1060,"K86 to K93 (8 bays) - except K94",TT_Task,,"Backfill of Enlarged Profile",17-Oct-2014,08-Nov-2014,22,14-Jun-2014,09-Jul-2014,25,-125,3,13.64,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-W-1020,"WP K63 to K68 (6 bays)",TT_Task,,"Waterproofing",17-Sep-2014,24-Sep-2014,7,07-May-2014,12-May-2014,5,-133,-2,-28.57,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-W-1030,"WP K72 to K81 (10 bays)",TT_Task,,"Waterproofing",03-Oct-2014,21-Oct-2014,18,17-May-2014,26-Jun-2014,40,-139,22,122.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-W-1040,"WP K86 to K93 (8 bays) - except K94",TT_Task,,"Waterproofing",01-Nov-2014,15-Nov-2014,14,03-Jul-2014,15-Aug-2014,43,-121,29,207.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-W-1050,"Dismantle waterproofing gantry",TT_Task,,"Waterproofing",17-Nov-2014,22-Nov-2014,5,03-Jul-2014,10-Jul-2014,7,-137,2,40.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-L2-1000,"Concrete block, backfill, and blinding Ls6 to Ls10",TT_Task,,"Connecting Adit at chg 605 - Type L Profile",18-Oct-2014,21-Nov-2014,34,02-Jun-2014,20-Jun-2014,18,-138,-16,-47.06,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-LL2-1060,"Type L Form Dismantle",TT_Task,,"Lining",02-Jan-2015,15-Jan-2015,13,21-Nov-2014,05-Dec-2014,14,-42,1,7.69,01-Jan-2017,01-Jan-2017,28-Apr-2014,28-Apr-2014,1,1
822_AB_W11v4,822-PH-VA-LL2-1000,"Kicker Ls5 to Ls8",TT_Task,,"Lining",04-Dec-2014,15-Dec-2014,11,02-Sep-2014,05-Sep-2014,3,-93,-8,-72.73,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-LL2-1010,"Lining Ls5 (after rebar fixing at PH3A2 collar K1&K2)",TT_Task,,"Lining",01-Nov-2014,12-Nov-2014,11,18-Oct-2014,25-Oct-2014,7,-14,-4,-36.36,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-LL2-1020,"Lining Ls6",TT_Task,,"Lining",13-Nov-2014,24-Nov-2014,11,24-Oct-2014,27-Oct-2014,3,-20,-8,-72.73,01-Jan-2017,01-Jan-2017,28-Apr-2014,28-Apr-2014,1,1
822_AB_W11v4,822-PH-VA-LL2-1030,"Lining Ls7",TT_Task,,"Lining",25-Nov-2014,05-Dec-2014,10,28-Oct-2014,31-Oct-2014,3,-28,-7,-70.00,01-Jan-2017,01-Jan-2017,28-Apr-2014,28-Apr-2014,1,1
822_AB_W11v4,822-PH-VA-LL2-1040,"Lining Ls8 with colloar PH2A2 Junction J02 crown",TT_Task,,"Lining",15-Dec-2014,27-Dec-2014,12,03-Nov-2014,17-Nov-2014,14,-42,2,16.67,01-Jan-2017,01-Jan-2017,28-Apr-2014,28-Apr-2014,2,2
822_AB_W11v4,822-PH-VA-LL2-1050,"Drainage and invert slab",TT_Task,,"Lining",29-Dec-2014,14-Jan-2015,16,20-Nov-2014,28-Nov-2014,8,-39,-8,-50.00,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,2,1
822_AB_W11v4,822-PH-VA-LW2-1000,"Waterproofing to Ls6 to Ls10",TT_Task,,"Waterproofing",22-Nov-2014,03-Dec-2014,11,21-Jun-2014,28-Jun-2014,7,-154,-4,-36.36,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-FW-1000,"PHVA ABWF",TT_Task,,"PHVA Finishing Works",01-Apr-2015,29-Apr-2015,28,19-Mar-2015,09-Apr-2015,21,-13,-7,-25.00,01-Jan-2017,01-Jan-2017,28-Apr-2014,28-Apr-2014,2,3
822_AB_W11v4,822-PH-VA-FW-1010,"PHVA Degree 2 works by others (assumed period)",TT_Task,,"PHVA Finishing Works",20-Apr-2015,20-Jul-2015,91,10-Apr-2015,,,-10,,,02-Jan-2017,02-Jan-2017,28-Apr-2014,28-Apr-2014,1,2
822_AB_W11v4,822-PH-VA-FW-1020,"PHVA Degree 3 works by others (assumed period)",TT_Task,,"PHVA Finishing Works",02-Jan-2017,30-Jan-2017,28,,,,0,,,02-Jan-2017,30-Jan-2017,29-Mar-2014,28-Apr-2014,1,1
822_AB_W11v4,822-PH-VA-FW-1030,"Finishing works after DC",TT_Task,,"PHVA Finishing Works",02-Jan-2017,30-Jan-2017,28,,,,0,,,02-Jan-2017,30-Jan-2017,29-Mar-2014,28-Apr-2014,1,1
822_AB_W11v4,822-PH-VA-L1-1010,"Type L Form Build",TT_Task,,"Connecting Adit at chg 591 - Type L Profile",18-Oct-2014,19-Nov-2014,32,27-Jun-2014,15-Aug-2014,49,-113,17,53.13,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-L1-1030,"Backfill and Blinding Ln1 to Ln5",TT_Task,,"Connecting Adit at chg 591 - Type L Profile",15-Oct-2014,17-Oct-2014,2,26-Jun-2014,02-Jul-2014,6,-111,4,200.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,3
822_AB_W11v4,822-PH-VA-L1-1005,"Backfill to drain layer at PH3A2",TT_Task,,"Connecting Adit at chg 591 - Type L Profile",23-Sep-2014,14-Oct-2014,21,23-May-2014,25-Jun-2014,33,-123,12,57.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-LL1-1010,"Kicker Ln1 to Ln5",TT_Task,,"Lining",20-Nov-2014,01-Dec-2014,11,03-Jun-2014,12-Jun-2014,9,-170,-2,-18.18,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-LL1-1020,"Lining Ln1 (After rebar fixing at PH3A2 Collar K3 & K4)",TT_Task,,"Lining",03-Oct-2014,14-Oct-2014,11,20-Sep-2014,23-Sep-2014,3,-13,-8,-72.73,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-PH-VA-LL1-1030,"Lining Ln2",TT_Task,,"Lining",27-Oct-2014,06-Nov-2014,10,13-Sep-2014,20-Sep-2014,7,-44,-3,-30.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-PH-VA-LL1-1040,"Lining Ln3",TT_Task,,"Lining",15-Oct-2014,25-Oct-2014,10,05-Sep-2014,13-Sep-2014,8,-40,-2,-20.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-PH-VA-LL1-1050,"Lining Ln4",TT_Task,,"Lining",09-Jan-2015,20-Jan-2015,11,15-Aug-2014,04-Sep-2014,20,-147,9,81.82,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W11v4,822-PH-VA-LL1-1060,"Drainage and invert slab",TT_Task,,"Lining",11-Oct-2014,22-Oct-2014,11,23-Sep-2014,26-Nov-2014,64,-18,53,481.82,01-Jan-2017,01-Jan-2017,07-Feb-2015,07-Feb-2015,1,1
